nodo,direccion,desplazamiento_m
603028,comp_3,-1.14e-06
603028,comp_4,-3.994e-05
603028,comp_5,-5.452e-05
603029,comp_0,-0.00041567
603029,comp_1,0.00016726
603029,comp_2,-0.0014285
603029,comp_3,6.7e-06
603029,comp_4,-4.44e-06
603029,comp_5,-5.452e-05
603030,comp_0,-2.039e-05
603030,comp_1,0.00016726
603030,comp_2,-0.00119385
603030,comp_3,2.109e-05
603030,comp_4,1.434e-05
603030,comp_5,-5.452e-05
603031,comp_0,-0.00090092
603031,comp_1,-0.00010535
603031,comp_2,-0.00179434
603031,comp_3,-0.00036783
603031,comp_4,0.00029097
603031,comp_5,-5.452e-05
603032,comp_0,-0.00041567
603032,comp_1,-0.00010535
603032,comp_2,-0.00425044
603032,comp_3,1.399e-05
603032,comp_4,0.00107478
603032,comp_5,-5.452e-05
603033,comp_0,-2.039e-05
603033,comp_1,-0.00010535
603033,comp_2,-0.00240002
603033,comp_3,0.0003384
603033,comp_4,0.00039295
603033,comp_5,-5.452e-05
603034,comp_0,-0.00072754
603034,comp_1,-0.00024601
603034,comp_2,-0.00046962
603034,comp_3,4.086e-05
603034,comp_4,-3.151e-05
603034,comp_5,-5.452e-05
603035,comp_0,-0.00056561
603035,comp_1,-0.00024601
603035,comp_2,-0.00045977
603035,comp_3,4.083e-05
603035,comp_4,-2.102e-05
603035,comp_5,-5.452e-05
603036,comp_0,-0.00090092
603036,comp_1,-0.00035888
603036,comp_2,-0.00314735
603036,comp_3,-0.00036783
603036,comp_4,0.00029097
603036,comp_5,-5.452e-05
603037,comp_0,-0.00090092
603037,comp_1,-0.00037796
603037,comp_2,-0.00030788
603037,comp_3,4.935e-05
603037,comp_4,-4.269e-05
603037,comp_5,-5.452e-05
603038,comp_0,-0.00041567
603038,comp_1,-0.00038341
603038,comp_2,-0.01181322
603038,comp_3,1.399e-05
603038,comp_4,0.00168696
603038,comp_5,-5.452e-05
603039,comp_0,-2.039e-05
603039,comp_1,-0.00038341
603039,comp_2,-0.00440405
603039,comp_3,0.0003384
603039,comp_4,0.00039295
603039,comp_5,-5.452e-05
603040,comp_0,-0.00072754
603040,comp_1,-0.00039023
603040,comp_2,-0.00010015
603040,comp_3,5.008e-05
603040,comp_4,-3.091e-05
603040,comp_5,-5.452e-05
603041,comp_0,-0.00056561
603041,comp_1,-0.00039023
603041,comp_2,-7.671e-05
603041,comp_3,5.076e-05
603041,comp_4,-2.031e-05
603041,comp_5,-5.452e-05
603042,comp_0,-0.00043476
603042,comp_1,-0.00039023
603042,comp_2,-0.00015983
603042,comp_3,5.015e-05
603042,comp_4,-1.256e-05
603042,comp_5,-5.452e-05
603043,comp_0,-1.31e-06
603043,comp_1,-0.00039023
603043,comp_2,-0.00014262
603043,comp_3,5.015e-05
603043,comp_4,1.546e-05
603043,comp_5,-5.452e-05
604000,comp_0,-0.0010934
604000,comp_1,0.00152485
604000,comp_2,-0.00011061
604000,comp_3,-4.723e-05
604000,comp_4,-2.702e-05
604000,comp_5,-6.753e-05
604001,comp_0,-0.00089621
604001,comp_1,0.00152485
604001,comp_2,-0.00018744
604001,comp_3,-4.655e-05
604001,comp_4,-6.395e-05
604001,comp_5,-6.753e-05
604002,comp_0,-5.204e-05
604002,comp_1,0.00152485
604002,comp_2,-0.00056047
604002,comp_3,-4.587e-05
604002,comp_4,2.352e-05
604002,comp_5,-6.753e-05
604003,comp_0,0.00014481
604003,comp_1,0.00152485
604003,comp_2,-0.00011061
604003,comp_3,-4.723e-05
604003,comp_4,3.103e-05
604003,comp_5,-6.753e-05
604004,comp_0,-0.00102958
604004,comp_1,0.00150459
604004,comp_2,-0.00011061
604004,comp_3,-2.003e-05
604004,comp_4,-0.00102806
604004,comp_5,-6.753e-05
604005,comp_0,-0.00010048
604005,comp_1,-2.003e-05
604005,comp_2,-0.00119207
604005,comp_3,-0.0010934
604005,comp_4,0.00152485
604005,comp_5,-6.753e-05
604006,comp_0,-2.266e-05
604006,comp_1,-6.681e-05
604006,comp_2,-0.00318931
604006,comp_3,-0.0010934
604006,comp_4,0.00152485
604006,comp_5,-6.753e-05
604007,comp_0,-0.00072525
604007,comp_1,-6.613e-05
604007,comp_2,0.00223397
604007,comp_3,-0.0010934
604007,comp_4,0.00152485
604007,comp_5,-6.753e-05
604008,comp_0,-0.00011552
604008,comp_1,-4.644e-05
604008,comp_2,-0.00163265
604008,comp_3,0.0
604008,comp_4,0.0
604008,comp_5,0.0
604009,comp_0,8.133e-05
604009,comp_1,0.00150459
604009,comp_2,-0.00011552
604009,comp_3,-4.644e-05
604009,comp_4,-0.00163265
604009,comp_5,-6.753e-05
604010,comp_0,-0.00102958
604010,comp_1,0.00140667
604010,comp_2,-0.00011061
604010,comp_3,-6.794e-05
604010,comp_4,-0.00319851
604010,comp_5,-6.753e-05
604011,comp_0,8.133e-05
604011,comp_1,0.00140667
604011,comp_2,-0.0001057
604011,comp_3,-4.153e-05
604011,comp_4,-0.00180878
604011,comp_5,-6.753e-05
604012,comp_0,-0.00010048
604012,comp_1,-0.000176
604012,comp_2,-0.00580227
604012,comp_3,-0.0010934
604012,comp_4,0.00152485
604012,comp_5,-6.753e-05
604013,comp_0,-2.266e-05
604013,comp_1,-0.00027279
604013,comp_2,-0.0078401
604013,comp_3,-0.0010934
604013,comp_4,0.00152485
604013,comp_5,-6.753e-05
604014,comp_0,-0.0008289
604014,comp_1,-1.907e-05
604014,comp_2,3.391e-05
604014,comp_3,0.0
604014,comp_4,0.0
604014,comp_5,0.0
604015,comp_0,-0.00011583
604015,comp_1,-0.00014958
604015,comp_2,-0.00408453
604015,comp_3,-0.0010934
604015,comp_4,0.00152485
604015,comp_5,-6.753e-05
604016,comp_0,-0.00101945
604016,comp_1,0.00127835
604016,comp_2,-0.00143011
604016,comp_3,0.00010243
604016,comp_4,7.712e-05
604016,comp_5,-6.753e-05
604017,comp_0,-0.00041841
604017,comp_1,0.00127835
604017,comp_2,-0.0008289
604017,comp_3,-1.907e-05
604017,comp_4,3.391e-05
604017,comp_5,-6.753e-05
604018,comp_0,7.12e-05
604018,comp_1,0.00127835
604018,comp_2,-0.00115885
604018,comp_3,-5.397e-05
604018,comp_4,6.202e-05
604018,comp_5,-6.753e-05
604019,comp_0,-0.00101945
604019,comp_1,0.0010251
604019,comp_2,-0.00169595
604019,comp_3,5.874e-05
604019,comp_4,5.548e-05
604019,comp_5,-6.753e-05
604020,comp_0,-0.00041841
604020,comp_1,0.0010251
604020,comp_2,-0.00129742
604020,comp_3,1.087e-05
604020,comp_4,0.00015757
604020,comp_5,-6.753e-05
604021,comp_0,7.12e-05
604021,comp_1,0.0010251
604021,comp_2,-0.00138226
604021,comp_3,-2.371e-05
604021,comp_4,5.232e-05
604021,comp_5,-6.753e-05
604022,comp_0,-0.00101945
604022,comp_1,0.00077186
604022,comp_2,-0.00173777
604022,comp_3,-4.2e-07
604022,comp_4,-4.591e-05
604022,comp_5,-6.753e-05
604023,comp_0,-0.00041841
604023,comp_1,0.00077186
604023,comp_2,-0.00165608
604023,comp_3,6.71e-06
604023,comp_4,-1.831e-05
604023,comp_5,-6.753e-05
604024,comp_0,7.12e-05
604024,comp_1,0.00077186
604024,comp_2,-0.00147135
604024,comp_3,1.99e-06
604024,comp_4,-1.244e-05
604024,comp_5,-6.753e-05
604025,comp_0,-0.00101945
604025,comp_1,0.00043419
604025,comp_2,-0.00118091
604025,comp_3,1.776e-05
604025,comp_4,-0.00011774
604025,comp_5,-6.753e-05
604026,comp_0,-0.00041841
604026,comp_1,0.00043419
604026,comp_2,-0.00099222
604026,comp_3,3.29e-06
604026,comp_4,-0.00012839
604026,comp_5,-6.753e-05
604027,comp_0,7.12e-05
604027,comp_1,0.00043419
604027,comp_2,-0.00108114
604027,comp_3,-9.95e-06
604027,comp_4,-7.843e-05
604027,comp_5,-6.753e-05
604028,comp_0,-0.00101945
604028,comp_1,9.653e-05
604028,comp_2,-0.00112251
604028,comp_3,-4.969e-05
604028,comp_4,0.00014673
604028,comp_5,-6.753e-05
604029,comp_0,-0.00041841
604029,comp_1,9.653e-05
604029,comp_2,-0.00160384
604029,comp_3,5.94e-06
604029,comp_4,0.00050712
604029,comp_5,-6.753e-05
604030,comp_0,7.12e-05
604030,comp_1,9.653e-05
604030,comp_2,-0.00132474
604030,comp_3,6.366e-05
604030,comp_4,0.00023258
604030,comp_5,-6.753e-05
604031,comp_0,-0.00101945
604031,comp_1,-0.00024114
604031,comp_2,-0.00374837
604031,comp_3,-0.00081389
604031,comp_4,0.00076543
604031,comp_5,-6.753e-05
604032,comp_0,-0.00041841
604032,comp_1,-0.00024114
604032,comp_2,-0.00906596
604032,comp_3,5.673e-05
604032,comp_4,0.00188182
604032,comp_5,-6.753e-05
604033,comp_0,7.12e-05
604033,comp_1,-0.00024114
604033,comp_2,-0.00470995
604033,comp_3,0.00078747
604033,comp_4,0.00095149
604033,comp_5,-6.753e-05
604034,comp_0,-0.0008047
604034,comp_1,-0.00041537
604034,comp_2,-0.0005184
604034,comp_3,4.372e-05
604034,comp_4,-1.347e-05
604034,comp_5,-6.753e-05
604035,comp_0,-0.00060413
604035,comp_1,-0.00041537
604035,comp_2,-0.00046669
604035,comp_3,4.374e-05
604035,comp_4,-4.08e-06
604035,comp_5,-6.753e-05
604036,comp_0,-0.00101945
604036,comp_1,-0.00055517
604036,comp_2,-0.00730763
604036,comp_3,-0.00081389
604036,comp_4,0.00076543
604036,comp_5,-6.753e-05
604037,comp_0,-0.00101945
604037,comp_1,-0.0005788
604037,comp_2,-0.00034933
604037,comp_3,5.14e-05
604037,comp_4,-2.355e-05
604037,comp_5,-6.753e-05
604038,comp_0,-0.00041841
604038,comp_1,-0.00058556
604038,comp_2,-0.01866325
604038,comp_3,5.673e-05
604038,comp_4,0.00188182
604038,comp_5,-6.753e-05
604039,comp_0,7.12e-05
604039,comp_1,-0.00058556
604039,comp_2,-0.00956253
604039,comp_3,0.00078747
604039,comp_4,0.00095149
604039,comp_5,-6.753e-05
604040,comp_0,-0.0008047
604040,comp_1,-0.000594
604040,comp_2,-0.00010706
604040,comp_3,5.215e-05
604040,comp_4,-1.377e-05
604040,comp_5,-6.753e-05
604041,comp_0,-0.00060413
604041,comp_1,-0.000594
604041,comp_2,-8.363e-05
604041,comp_3,5.18e-05
604041,comp_4,-4.44e-06
604041,comp_5,-6.753e-05
604042,comp_0,-0.00044205
604042,comp_1,-0.000594
604042,comp_2,-0.00017104
604042,comp_3,5.211e-05
604042,comp_4,3.52e-06
604042,comp_5,-6.753e-05
604043,comp_0,9.484e-05
604043,comp_1,-0.000594
604043,comp_2,-0.00015383
604043,comp_3,5.211e-05
604043,comp_4,2.869e-05
604043,comp_5,-6.753e-05
