nodo,direccion,desplazamiento_m
249,comp_1,0.0
249,comp_2,0.0
249,comp_3,0.0
249,comp_4,0.0
249,comp_5,0.0
251,comp_0,-0.0011088638910094185
251,comp_1,0.008639626736096985
251,comp_2,0.0
251,comp_3,-0.0008181464712213059
251,comp_4,-0.00010500605028498428
251,comp_5,0.00022392773266193051
252,comp_0,0.0
252,comp_1,0.0
252,comp_2,0.0
252,comp_3,0.0
252,comp_4,0.0
252,comp_5,0.0
254,comp_0,0.0037951534542868593
254,comp_1,0.013236863087646418
254,comp_2,0.0
254,comp_3,-0.0012534908226937897
254,comp_4,0.0003593895316559518
254,comp_5,0.00022392773266193051
255,comp_0,0.0
255,comp_1,0.0
255,comp_2,0.0
255,comp_3,0.0
255,comp_4,0.0
255,comp_5,0.0
257,comp_0,0.0
257,comp_1,0.0
257,comp_2,0.0
257,comp_3,0.0
257,comp_4,0.0
257,comp_5,0.0
258,comp_0,0.0
258,comp_1,0.0
258,comp_2,0.0
258,comp_3,0.0
258,comp_4,0.0
258,comp_5,0.0
259,comp_0,0.0
259,comp_1,0.0
259,comp_2,0.0
259,comp_3,0.0
259,comp_4,0.0
259,comp_5,0.0
260,comp_0,0.0
260,comp_1,0.0
260,comp_2,0.0
260,comp_3,0.0
260,comp_4,0.0
260,comp_5,0.0
261,comp_0,0.0
261,comp_1,0.0
261,comp_2,0.0
261,comp_3,0.0
261,comp_4,0.0
261,comp_5,0.0
262,comp_0,0.0
262,comp_1,0.0
262,comp_2,0.0
262,comp_3,0.0
262,comp_4,0.0
262,comp_5,0.0
263,comp_0,0.0
263,comp_1,0.0
263,comp_2,0.0
263,comp_3,0.0
263,comp_4,0.0
263,comp_5,0.0
264,comp_0,0.0
264,comp_1,0.0
264,comp_2,0.0
264,comp_3,0.0
264,comp_4,0.0
264,comp_5,0.0
265,comp_0,0.0
265,comp_1,0.0
265,comp_2,0.0
265,comp_3,0.0
265,comp_4,0.0
265,comp_5,0.0
266,comp_0,0.0
266,comp_1,0.0
266,comp_2,0.0
266,comp_3,0.0
266,comp_4,0.0
266,comp_5,0.0
267,comp_0,6.391479070263859e-05
267,comp_1,-4.341022279504903e-07
267,comp_2,-3.787722553385451e-05
267,comp_3,1.9522620525738457e-07
267,comp_4,0.00010933327678021246
267,comp_5,5.449859850717084e-09
268,comp_0,0.0
268,comp_1,0.0
268,comp_2,0.0
268,comp_3,0.0
268,comp_4,0.0
268,comp_5,0.0
270,comp_0,6.400280593922767e-05
270,comp_1,-4.341022279504903e-07
270,comp_2,-4.785737597104103e-05
270,comp_3,1.5354071738770783e-07
270,comp_4,0.0001309233277965549
270,comp_5,5.449859850717084e-09
271,comp_0,0.0
271,comp_1,0.0
271,comp_2,0.0
271,comp_3,0.0
271,comp_4,0.0
271,comp_5,0.0
273,comp_0,6.385931112935829e-05
273,comp_1,-2.1392788998152013e-07
273,comp_2,-2.2193239289145033e-05
273,comp_3,8.10332916596683e-08
273,comp_4,2.4189133003544794e-05
273,comp_5,5.449859850717084e-09
274,comp_0,0.0
274,comp_1,0.0
274,comp_2,0.0
274,comp_3,0.0
274,comp_4,0.0
274,comp_5,0.0
276,comp_0,6.395239473560854e-05
276,comp_1,-2.1392788998152013e-07
276,comp_2,-2.2193239289145033e-05
276,comp_3,8.103329165966818e-08
276,comp_4,2.422439194530627e-05
276,comp_5,5.449859850717084e-09
277,comp_0,0.0
277,comp_1,0.0
277,comp_2,0.0
277,comp_3,0.0
277,comp_4,0.0
277,comp_5,0.0
279,comp_0,6.400389591119781e-05
279,comp_1,-1.853161257652554e-07
279,comp_2,-1.492283167837107e-05
279,comp_3,7.019550218380667e-08
279,comp_4,2.4243899966362797e-05
279,comp_5,5.449859850717084e-09
280,comp_0,0.0
280,comp_1,0.0
280,comp_2,0.0
280,comp_3,0.0
280,comp_4,0.0
280,comp_5,0.0
282,comp_0,6.403714005628719e-05
282,comp_1,-1.853161257652554e-07
282,comp_2,-1.492283167837107e-05
282,comp_3,7.019550218380636e-08
282,comp_4,2.425649244556332e-05
282,comp_5,5.449859850717084e-09
283,comp_0,0.0
283,comp_1,0.0
283,comp_2,0.0
283,comp_3,0.0
283,comp_4,0.0
283,comp_5,0.0
285,comp_0,6.40060758551381e-05
285,comp_1,-2.2112170498446666e-07
285,comp_2,-0.00020862799206374433
285,comp_3,8.375822158502561e-08
285,comp_4,2.4244725702703788e-05
285,comp_5,5.449859850717084e-09
286,comp_0,0.0
286,comp_1,0.0
286,comp_2,0.0
286,comp_3,0.0
286,comp_4,0.0
286,comp_5,0.0
288,comp_0,6.402269792768279e-05
288,comp_1,-2.2112170498446666e-07
288,comp_2,-0.00020862799206374433
288,comp_3,8.37582215850256e-08
288,comp_4,2.425102194230404e-05
288,comp_5,5.449859850717084e-09
289,comp_0,0.0
289,comp_1,0.0
289,comp_2,0.0
289,comp_3,0.0
289,comp_4,0.0
289,comp_5,0.0
291,comp_0,0.00018352585717790906
291,comp_1,-2.9906734918956272e-05
291,comp_2,-6.91384564518167e-05
291,comp_3,6.42173866416507e-06
291,comp_4,8.923631658031669e-05
291,comp_5,2.504457739661053e-07
292,comp_0,0.0006807226180190433
292,comp_1,-5.733684264296743e-05
292,comp_2,-8.644798845676831e-05
292,comp_3,7.179322987618566e-06
292,comp_4,0.00014371394808905915
292,comp_5,1.420030411825444e-08
294,comp_0,0.0
294,comp_1,0.0
294,comp_2,0.0
294,comp_3,0.0
294,comp_4,0.0
294,comp_5,0.0
296,comp_0,0.00018298739876388193
296,comp_1,-2.9906734918956272e-05
296,comp_2,-6.91384564518167e-05
296,comp_3,6.42173866416507e-06
296,comp_4,8.9272483027765e-05
296,comp_5,2.504457739661053e-07
297,comp_0,0.0006806920873651891
297,comp_1,-5.733684264296743e-05
297,comp_2,-8.644798845676831e-05
297,comp_3,7.179322987618565e-06
297,comp_4,0.0001438882617441885
297,comp_5,1.420030411825444e-08
299,comp_0,0.0
299,comp_1,0.0
299,comp_2,0.0
299,comp_3,0.0
299,comp_4,0.0
299,comp_5,0.0
301,comp_0,0.00018355090175530567
301,comp_1,-2.9180442174454568e-05
301,comp_2,-7.096046129389363e-05
301,comp_3,6.470521314211666e-06
301,comp_4,8.92346344199701e-05
301,comp_5,2.504457739661053e-07
302,comp_0,0.0006807240380494551
302,comp_1,-5.729566176102449e-05
302,comp_2,-8.864499543389878e-05
302,comp_3,7.414443731746379e-06
302,comp_4,0.00014370584047719275
302,comp_5,1.420030411825444e-08
304,comp_0,0.0
304,comp_1,0.0
304,comp_2,0.0
304,comp_3,0.0
304,comp_4,0.0
304,comp_5,0.0
306,comp_0,0.00018298739876388193
306,comp_1,-2.9180442174454568e-05
306,comp_2,-7.096046129389363e-05
306,comp_3,6.470521314211668e-06
306,comp_4,8.927248302776496e-05
306,comp_5,2.504457739661053e-07
307,comp_0,0.0006806920873651891
307,comp_1,-5.729566176102449e-05
307,comp_2,-8.864499543389878e-05
307,comp_3,7.414443731746382e-06
307,comp_4,0.0001438882617441884
307,comp_5,1.420030411825444e-08
309,comp_0,0.0
309,comp_1,0.0
309,comp_2,0.0
309,comp_3,0.0
309,comp_4,0.0
309,comp_5,0.0
311,comp_0,0.00018355090175530567
311,comp_1,-3.088347343742409e-05
311,comp_2,-7.329958048341667e-05
311,comp_3,6.356134410654014e-06
311,comp_4,8.923463441997025e-05
311,comp_5,2.504457739661053e-07
312,comp_0,0.0006807240380494551
312,comp_1,-5.739222382902862e-05
312,comp_2,-9.160704224606149e-05
312,comp_3,6.863126124826152e-06
312,comp_4,0.000143705840477193
312,comp_5,1.420030411825444e-08
314,comp_0,0.0
314,comp_1,0.0
314,comp_2,0.0
314,comp_3,0.0
314,comp_4,0.0
314,comp_5,0.0
316,comp_0,0.00018355090175530567
316,comp_1,-2.914287530835965e-05
316,comp_2,-7.329958048341667e-05
316,comp_3,6.473044554731357e-06
316,comp_4,8.923463441997015e-05
316,comp_5,2.504457739661053e-07
317,comp_0,0.0006807240380494551
317,comp_1,-5.729353171540675e-05
317,comp_2,-9.160704224606149e-05
317,comp_3,7.42660514954604e-06
317,comp_4,0.00014370584047719315
317,comp_5,1.420030411825444e-08
319,comp_0,0.0
319,comp_1,0.0
319,comp_2,0.0
319,comp_3,0.0
319,comp_4,0.0
319,comp_5,0.0
321,comp_0,0.00018145567241030524
321,comp_1,-2.9975607506796954e-05
321,comp_2,-4.195754843528557e-05
321,comp_3,5.677198391438853e-06
321,comp_4,3.436660462316386e-05
321,comp_5,2.504457739661053e-07
322,comp_0,0.0
322,comp_1,0.0
322,comp_2,0.0
322,comp_3,0.0
322,comp_4,0.0
322,comp_5,0.0
324,comp_0,0.00018103517395581613
324,comp_1,-2.9975607506796954e-05
324,comp_2,-4.195754843528557e-05
324,comp_3,5.677198391438857e-06
324,comp_4,3.428696476435906e-05
324,comp_5,2.504457739661053e-07
325,comp_0,0.0
325,comp_1,0.0
325,comp_2,0.0
325,comp_3,0.0
325,comp_4,0.0
325,comp_5,0.0
327,comp_0,0.00018145567241030524
327,comp_1,-2.911156958661389e-05
327,comp_2,-4.195754843528557e-05
327,comp_3,5.513554845949642e-06
327,comp_4,3.436660462316387e-05
327,comp_5,2.504457739661053e-07
328,comp_0,0.0
328,comp_1,0.0
328,comp_2,0.0
328,comp_3,0.0
328,comp_4,0.0
328,comp_5,0.0
330,comp_0,0.00018103517395581613
330,comp_1,-2.911156958661389e-05
330,comp_2,-4.195754843528557e-05
330,comp_3,5.513554845949645e-06
330,comp_4,3.428696476435907e-05
330,comp_5,2.504457739661053e-07
331,comp_0,0.0
331,comp_1,0.0
331,comp_2,0.0
331,comp_3,0.0
331,comp_4,0.0
331,comp_5,0.0
333,comp_0,0.00018106021853321274
333,comp_1,-2.9975607506796954e-05
333,comp_2,-6.55998429395967e-05
333,comp_3,6.4171127232123304e-06
333,comp_4,8.940192526642281e-05
333,comp_5,2.504457739661053e-07
334,comp_0,0.0006805828160249991
334,comp_1,-5.7340747726599946e-05
334,comp_2,-8.430678514341428e-05
334,comp_3,7.15702705498585e-06
334,comp_4,0.00014451214247731414
334,comp_5,1.420030411825444e-08
336,comp_0,0.0
336,comp_1,0.0
336,comp_2,0.0
336,comp_3,0.0
336,comp_4,0.0
336,comp_5,0.0
338,comp_0,0.00018106021853321274
338,comp_1,-2.911156958661389e-05
338,comp_2,-6.55998429395967e-05
338,comp_3,6.475147255164382e-06
338,comp_4,8.940192526642287e-05
338,comp_5,2.504457739661053e-07
339,comp_0,0.0006805828160249991
339,comp_1,-5.7291756677391966e-05
339,comp_2,-8.430678514341428e-05
339,comp_3,7.436739664379163e-06
339,comp_4,0.00014451214247731411
339,comp_5,1.420030411825444e-08
341,comp_0,0.0
341,comp_1,0.0
341,comp_2,0.0
341,comp_3,0.0
341,comp_4,0.0
341,comp_5,0.0
343,comp_0,0.0006806052383052019
343,comp_1,-5.7340747726599946e-05
343,comp_2,-5.72484278195327e-05
343,comp_3,7.23999339982323e-06
343,comp_4,8.593500483651538e-05
343,comp_5,1.420030411825444e-08
345,comp_0,0.0006805842360554109
345,comp_1,-5.7340747726599946e-05
345,comp_2,-5.72484278195327e-05
345,comp_3,7.23999339982323e-06
345,comp_4,8.593235303729952e-05
345,comp_5,1.420030411825444e-08
346,comp_0,0.0
346,comp_1,0.0
346,comp_2,0.0
346,comp_3,0.0
346,comp_4,0.0
346,comp_5,0.0
348,comp_0,0.0006806052383052019
348,comp_1,-5.7291756677391966e-05
348,comp_2,-5.72484278195327e-05
348,comp_3,7.233807661286877e-06
348,comp_4,8.59350048365154e-05
348,comp_5,1.420030411825444e-08
350,comp_0,0.0006805842360554109
350,comp_1,-5.7291756677391966e-05
350,comp_2,-5.72484278195327e-05
350,comp_3,7.23380766128688e-06
350,comp_4,8.593235303729948e-05
350,comp_5,1.420030411825444e-08
351,comp_0,0.0
351,comp_1,0.0
351,comp_2,0.0
351,comp_3,0.0
351,comp_4,0.0
351,comp_5,0.0
353,comp_0,0.0026864872498776416
353,comp_1,0.0014963320641814021
353,comp_2,-4.2417576276441155e-05
353,comp_3,-0.00014169811213839037
353,comp_4,0.00025440220169295756
353,comp_5,0.00022392773266193051
354,comp_0,0.0
354,comp_1,0.0
354,comp_2,0.0
354,comp_3,0.0
354,comp_4,0.0
354,comp_5,0.0
356,comp_0,0.0026864872498776416
356,comp_1,0.00301904064628253
356,comp_2,-4.2417576276441155e-05
356,comp_3,-0.0002858940005949364
356,comp_4,0.00025440220169295767
356,comp_5,0.00022392773266193051
357,comp_0,0.0
357,comp_1,0.0
357,comp_2,0.0
357,comp_3,0.0
357,comp_4,0.0
357,comp_5,0.0
359,comp_0,0.0026640944766114483
359,comp_1,0.0023696502215629313
359,comp_2,-3.850006409813027e-05
359,comp_3,-0.00022439869522376238
359,comp_4,0.00025228167392153824
359,comp_5,0.00022392773266193051
360,comp_0,0.0
360,comp_1,0.0
360,comp_2,0.0
360,comp_3,0.0
360,comp_4,0.0
360,comp_5,0.0
362,comp_0,0.0021826498513882976
362,comp_1,0.0023696502215629313
362,comp_2,-3.850006409813027e-05
362,comp_3,-0.00022439869522376235
362,comp_4,0.00020669032683601253
362,comp_5,0.00022392773266193051
363,comp_0,0.0
363,comp_1,0.0
363,comp_2,0.0
363,comp_3,0.0
363,comp_4,0.0
363,comp_5,0.0
365,comp_0,0.0026640944766114483
365,comp_1,0.00301904064628253
365,comp_2,-4.679238559618909e-05
365,comp_3,-0.00028589400059493645
365,comp_4,0.0002522816739215384
365,comp_5,0.00022392773266193051
366,comp_0,0.0
366,comp_1,0.0
366,comp_2,0.0
366,comp_3,0.0
366,comp_4,0.0
366,comp_5,0.0
368,comp_0,0.0021826498513882976
368,comp_1,0.00301904064628253
368,comp_2,-4.679238559618909e-05
368,comp_3,-0.0002858940005949364
368,comp_4,0.00020669032683601261
368,comp_5,0.00022392773266193051
369,comp_0,0.0
369,comp_1,0.0
369,comp_2,0.0
369,comp_3,0.0
369,comp_4,0.0
369,comp_5,0.0
371,comp_0,0.0008128839106952687
371,comp_1,0.0023080700950809004
371,comp_2,-7.837882117199867e-05
371,comp_3,-0.00021856724385235787
371,comp_4,7.697764305826277e-05
371,comp_5,0.00022392773266193051
372,comp_0,0.0
372,comp_1,0.0
372,comp_2,0.0
372,comp_3,0.0
372,comp_4,0.0
372,comp_5,0.0
374,comp_0,0.00045952594855474226
374,comp_1,0.0023080700950809004
374,comp_2,-4.716010927256262e-05
374,comp_3,-0.00021856724385235798
374,comp_4,4.351571482525881e-05
374,comp_5,0.00022392773266193051
375,comp_0,0.0
375,comp_1,0.0
375,comp_2,0.0
375,comp_3,0.0
375,comp_4,0.0
375,comp_5,0.0
377,comp_0,0.0008128839106952687
377,comp_1,0.0030806207727645607
377,comp_2,-7.837882117199867e-05
377,comp_3,-0.00029172545196634077
377,comp_4,7.697764305826277e-05
377,comp_5,0.00022392773266193051
378,comp_0,0.0
378,comp_1,0.0
378,comp_2,0.0
378,comp_3,0.0
378,comp_4,0.0
378,comp_5,0.0
380,comp_0,0.00045952594855474226
380,comp_1,0.0030806207727645607
380,comp_2,-4.716010927256262e-05
380,comp_3,-0.0002917254519663406
380,comp_4,4.351571482525881e-05
380,comp_5,0.00022392773266193051
381,comp_0,0.0
381,comp_1,0.0
381,comp_2,0.0
381,comp_3,0.0
381,comp_4,0.0
381,comp_5,0.0
385,comp_0,0.0
385,comp_1,0.0
385,comp_2,-0.026880174615201133
385,comp_3,1.9540545351130627e-07
385,comp_4,-0.004114217020214945
385,comp_5,0.0
388,comp_0,0.0
388,comp_1,0.0
388,comp_2,-2.7292271137121755e-09
388,comp_3,-9.696282483154428e-11
388,comp_4,-2.725063744608368e-08
388,comp_5,0.0
390,comp_0,0.0
390,comp_1,0.0
390,comp_2,-0.04649915215402898
390,comp_3,-4.0038655689694055e-07
390,comp_4,0.007228017691289247
390,comp_5,0.0
392,comp_0,0.0
392,comp_1,0.0
392,comp_2,-0.07865659778435136
392,comp_3,5.717942082486277e-07
392,comp_4,-0.012038995951074404
392,comp_5,0.0
394,comp_0,0.0
394,comp_1,0.0
394,comp_2,-0.15438370316260197
394,comp_3,8.010864436019354e-07
394,comp_4,0.019963800993354874
394,comp_5,0.0
396,comp_0,0.0006532748932943249
396,comp_1,4.442094229516628e-11
396,comp_2,-0.00011298766742204903
396,comp_3,-2.8974510486307334e-11
396,comp_4,0.0004932356897427609
396,comp_5,4.801333453451667e-12
397,comp_0,0.0003099077365342263
397,comp_1,3.7546358998390925e-10
397,comp_2,-2.987637089993426e-05
397,comp_3,-3.597028069982726e-10
397,comp_4,0.0001547213566383358
397,comp_5,-1.781469407575063e-09
399,comp_0,0.0
399,comp_1,0.0
399,comp_2,0.0
399,comp_3,0.0
399,comp_4,0.0
399,comp_5,0.0
400,comp_0,0.0
400,comp_1,0.0
400,comp_2,0.0
400,comp_3,0.0
400,comp_4,0.0
400,comp_5,0.0
402,comp_0,0.0
402,comp_1,0.0
402,comp_2,0.0
402,comp_3,0.0
402,comp_4,0.0
402,comp_5,0.0
403,comp_0,0.0
403,comp_1,0.0
403,comp_2,0.0
403,comp_3,0.0
403,comp_4,0.0
403,comp_5,0.0
405,comp_0,0.0
405,comp_1,0.0
405,comp_2,0.0
405,comp_3,0.0
405,comp_4,0.0
405,comp_5,0.0
406,comp_0,0.0
406,comp_1,0.0
406,comp_2,0.0
406,comp_3,0.0
406,comp_4,0.0
406,comp_5,0.0
414,comp_0,6.391479070263859e-05
414,comp_1,-1.8558861875779128e-07
414,comp_2,-0.0002724209018291623
414,comp_3,8.121918578524205e-06
414,comp_4,3.519119150325309e-05
414,comp_5,5.449859850717084e-09
416,comp_0,6.395430218655629e-05
416,comp_1,-4.341022279504903e-07
416,comp_2,-0.000297020578715928
416,comp_3,5.641437497760235e-06
416,comp_4,2.7146571166436474e-05
416,comp_5,5.449859850717084e-09
423,comp_0,6.395430218655629e-05
423,comp_1,-1.8558861875779128e-07
423,comp_2,-0.00040754253203165126
423,comp_3,1.677156282930532e-06
423,comp_4,3.5771952000171024e-05
423,comp_5,5.449859850717084e-09
429,comp_0,6.400389591119779e-05
429,comp_1,-2.673365165185651e-07
429,comp_2,-0.000500900152835915
429,comp_3,2.254531215289857e-05
429,comp_4,4.530939135672622e-05
429,comp_5,5.449859850575944e-09
430,comp_0,6.400389591119777e-05
430,comp_1,-1.8558861875779988e-07
430,comp_2,-0.000355461455709162
430,comp_3,2.4055661615043387e-05
430,comp_4,9.290034815359196e-05
430,comp_5,5.449859850618203e-09
445,comp_0,0.00018452764027377348
445,comp_1,-2.7039130807044368e-05
445,comp_2,-0.0028576464737133643
445,comp_3,-0.00017989450811910928
445,comp_4,-5.24662890953901e-05
445,comp_5,2.504457739661053e-07
448,comp_0,0.00018452764027377348
448,comp_1,-2.4534673067383314e-05
448,comp_2,-0.0027765039244140362
448,comp_3,-0.00013139127463328857
448,comp_4,-2.348053967064111e-05
448,comp_5,2.504457739661053e-07
451,comp_0,0.00018452764027377348
451,comp_1,-2.2030215327722264e-05
451,comp_2,-0.002732645138954781
451,comp_3,-0.00015918625978795617
451,comp_4,-4.634840145219475e-05
451,comp_5,2.504457739661053e-07
456,comp_0,0.00018229867288547516
456,comp_1,-2.7039130807044368e-05
456,comp_2,-0.004288443476636184
456,comp_3,-2.1323481082937995e-05
456,comp_4,4.1271024938740585e-05
456,comp_5,2.504457739661053e-07
458,comp_0,0.00018229867288547516
458,comp_1,-2.6488150104318936e-05
458,comp_2,-0.003154338624932808
458,comp_3,3.1949721261766866e-05
458,comp_4,-0.0009142790716777292
458,comp_5,2.504457739661053e-07
461,comp_0,0.00018229867288547516
461,comp_1,-2.4534673067383314e-05
461,comp_2,-0.003680879819129757
461,comp_3,2.847866219662189e-05
461,comp_4,-1.0119567312775515e-05
461,comp_5,2.504457739661053e-07
464,comp_0,0.00018229867288547516
464,comp_1,-2.2030215327722264e-05
464,comp_2,-0.003777734647169647
464,comp_3,5.411017137831142e-05
464,comp_4,-3.98272382484631e-05
464,comp_5,2.504457739661053e-07
469,comp_0,0.00018048294102422088
469,comp_1,-2.7039130807044368e-05
469,comp_2,-0.00369651364274681
469,comp_3,0.0001111129446905834
469,comp_4,6.33800960887485e-05
469,comp_5,2.504457739661053e-07
471,comp_0,0.00018048294102422088
471,comp_1,-2.6488150104318936e-05
471,comp_2,-0.002736281384681958
471,comp_3,7.07154808911747e-05
471,comp_4,-0.0008165464811152628
471,comp_5,2.504457739661053e-07
474,comp_0,0.00018048294102422088
474,comp_1,-2.4534673067383314e-05
474,comp_2,-0.002681498377008442
474,comp_3,0.00016005574659294435
474,comp_4,1.5698264449067422e-06
474,comp_5,2.504457739661053e-07
477,comp_0,0.00018048294102422088
477,comp_1,-2.2030215327722264e-05
477,comp_2,-0.0023295742197922188
477,comp_3,0.00022478865534291434
477,comp_4,-4.8634552715839753e-05
477,comp_5,2.504457739661053e-07
501,comp_0,0.0006807794192355164
501,comp_1,-5.717424916081341e-05
501,comp_2,-0.003242484016330757
501,comp_3,-0.0002043665901908334
501,comp_4,-7.855803041454514e-05
501,comp_5,1.420030411825444e-08
504,comp_0,0.0006807794192355164
504,comp_1,-5.7032246119630866e-05
504,comp_2,-0.0028108166266353667
504,comp_3,-0.00014758063802004944
504,comp_4,-3.482091472242631e-05
504,comp_5,1.420030411825444e-08
507,comp_0,0.0006807794192355164
507,comp_1,-5.6890243078448326e-05
507,comp_2,-0.0033673171511704224
507,comp_3,-0.00017820618223192202
507,comp_4,7.774702543053267e-06
507,comp_5,1.420030411825444e-08
511,comp_0,0.0006807794192355164
511,comp_1,-5.671273927697014e-05
511,comp_2,-0.006646742597982654
511,comp_3,-0.00017689466172984318
511,comp_4,0.0032658636557662876
511,comp_5,1.420030411825444e-08
513,comp_0,0.0006807794192355164
513,comp_1,-5.667865854708633e-05
513,comp_2,-0.01524971776322519
513,comp_3,-0.00030532624694328236
513,comp_4,0.0037504452164241284
513,comp_5,1.420030411825444e-08
516,comp_0,0.000680653036528864
516,comp_1,-5.721401001234453e-05
516,comp_2,-0.0031654731879042267
516,comp_3,9.134851147123995e-05
516,comp_4,0.0009857431349344409
516,comp_5,1.420030411825444e-08
518,comp_0,0.000680653036528864
518,comp_1,-5.717424916081341e-05
518,comp_2,-0.00460739463754488
518,comp_3,5.1631443677096724e-05
518,comp_4,-0.0001776277592378075
518,comp_5,1.420030411825444e-08
521,comp_0,0.000680653036528864
521,comp_1,-5.7032246119630866e-05
521,comp_2,-0.003965883428195966
521,comp_3,-2.4773429720290074e-05
521,comp_4,-4.0322101103633994e-05
521,comp_5,1.420030411825444e-08
524,comp_0,0.000680653036528864
524,comp_1,-5.6890243078448326e-05
524,comp_2,-0.004482338733977506
524,comp_3,7.051121814052235e-05
524,comp_4,3.0172601046589803e-05
524,comp_5,1.420030411825444e-08
528,comp_0,0.000680653036528864
528,comp_1,-5.671273927697014e-05
528,comp_2,-0.007545617035028245
528,comp_3,6.29593924604711e-05
528,comp_4,0.0036008412402765894
528,comp_5,1.420030411825444e-08
530,comp_0,0.000680653036528864
530,comp_1,-5.667865854708633e-05
530,comp_2,-0.016935092272797728
530,comp_3,0.0001200661628941932
530,comp_4,0.004047437665310203
530,comp_5,1.420030411825444e-08
533,comp_0,0.0006805500843240066
533,comp_1,-5.721401001234453e-05
533,comp_2,-0.0022479982308981536
533,comp_3,0.000139460433210189
533,comp_4,0.0006703595540685159
533,comp_5,1.420030411825444e-08
535,comp_0,0.0006805500843240066
535,comp_1,-5.717424916081341e-05
535,comp_2,-0.0030738370920716834
535,comp_3,0.00024518567109296763
535,comp_4,-0.00018296641545339907
535,comp_5,1.420030411825444e-08
538,comp_0,0.0006805500843240066
538,comp_1,-5.7032246119630866e-05
538,comp_2,-0.0035222694194290884
538,comp_3,9.250784323396649e-05
538,comp_4,-4.538071636087556e-05
538,comp_5,1.420030411825444e-08
541,comp_0,0.0006805500843240066
541,comp_1,-5.6890243078448326e-05
541,comp_2,-0.0027597841445272976
541,comp_3,0.00026814056229710476
541,comp_4,2.2737224223083496e-05
541,comp_5,1.420030411825444e-08
545,comp_0,0.0006805500843240066
545,comp_1,-5.671273927697014e-05
545,comp_2,-0.006126117753949636
545,comp_3,0.0002609703759312755
545,comp_4,0.0030499456001567985
545,comp_5,1.420030411825444e-08
547,comp_0,0.0006805500843240066
547,comp_1,-5.667865854708633e-05
547,comp_2,-0.014185270368216618
547,comp_3,0.00045997345770081656
547,comp_4,0.0035260437559652183
547,comp_5,1.420030411825444e-08
572,comp_0,0.00360033632687098
572,comp_1,0.0015747067706130778
572,comp_2,-0.000300455808661573
572,comp_3,0.001102553586449097
572,comp_4,-5.01881672208567e-06
572,comp_5,0.00022392773266193051
573,comp_0,0.00360033632687098
573,comp_1,0.003813984097232383
573,comp_2,-0.0005130610154419349
573,comp_3,0.0014265012465312233
573,comp_4,0.000337306503908846
573,comp_5,0.00022392773266193051
575,comp_0,0.00360033632687098
575,comp_1,0.004933622760542036
575,comp_2,-0.0018957245211832178
575,comp_3,0.001743898817505568
575,comp_4,-6.367982925525374e-05
575,comp_5,0.00022392773266193051
577,comp_0,0.00360033632687098
577,comp_1,0.006053261423851688
577,comp_2,-0.0004989025722147065
577,comp_3,0.0015818403723007477
577,comp_4,-0.00010307869596515693
577,comp_5,0.00022392773266193051
579,comp_0,0.00360033632687098
579,comp_1,0.007172900087161341
579,comp_2,-0.0007499096992087523
579,comp_3,0.0020335623083210653
579,comp_4,-2.8182916559630387e-05
579,comp_5,0.00022392773266193051
581,comp_0,0.00360033632687098
581,comp_1,0.008292538750470993
581,comp_2,-0.0004891456455697873
581,comp_3,0.001476456020761146
581,comp_4,0.00021176330459713236
581,comp_5,0.00022392773266193051
583,comp_0,0.00360033632687098
583,comp_1,0.009412177413780646
583,comp_2,-0.002082481942138787
583,comp_3,0.0015944892943858203
583,comp_4,3.3892385164320624e-05
583,comp_5,0.00022392773266193051
585,comp_0,0.00360033632687098
585,comp_1,0.010531816077090297
585,comp_2,-0.00024185303417982663
585,comp_3,0.0011341489624084027
585,comp_4,-0.0004817895704269997
585,comp_5,0.00022392773266193051
587,comp_0,0.00360033632687098
587,comp_1,0.01165145474039995
587,comp_2,-0.00044176916668148833
587,comp_3,0.0009420002935840406
587,comp_4,0.0011735151146389333
587,comp_5,0.00022392773266193051
589,comp_0,0.00360033632687098
589,comp_1,0.012211274072054776
589,comp_2,-0.005466915464723715
589,comp_3,0.00046742456445246765
589,comp_4,0.002720608935164784
589,comp_5,0.00022392773266193051
591,comp_0,0.00360033632687098
591,comp_1,0.01274870063044341
591,comp_2,-0.012737924130402924
591,comp_3,-0.000676720437582488
591,comp_4,0.0032680737795679296
591,comp_5,0.00022392773266193051
593,comp_0,0.001607379506179798
593,comp_1,0.0015747067706130778
593,comp_2,-3.5098847468188516e-05
593,comp_3,-0.003075919384735234
593,comp_4,-0.0002179341970220321
593,comp_5,0.00022392773266193051
594,comp_0,0.001607379506179798
594,comp_1,0.003813984097232383
594,comp_2,-0.000577697220821697
594,comp_3,-0.004169552116281761
594,comp_4,0.001358722987359523
594,comp_5,0.00022392773266193051
596,comp_0,0.001607379506179798
596,comp_1,0.004933622760542036
596,comp_2,-0.007690943154508412
596,comp_3,-0.005580147018675116
596,comp_4,-0.0001948767703069113
596,comp_5,0.00022392773266193051
598,comp_0,0.001607379506179798
598,comp_1,0.006053261423851688
598,comp_2,-0.0009498676957970634
598,comp_3,-0.004817928141800463
598,comp_4,-0.00020978927207469586
598,comp_5,0.00022392773266193051
600,comp_0,0.001607379506179798
600,comp_1,0.007172900087161341
600,comp_2,-0.005565995240372269
600,comp_3,-0.005982795434845768
600,comp_4,-8.419910400033723e-06
600,comp_5,0.00022392773266193051
602,comp_0,0.001607379506179798
