tipo,elemento,componente,valor_cache
fuerza|local,27,comp_1,45.18071402425227
fuerza|local,27,comp_2,0.6243942965508392
fuerza|local,27,comp_3,-0.034496394010911195
fuerza|local,27,comp_4,-1.4616453590862353
fuerza|local,27,comp_5,44.9420518555814
fuerza|local,27,comp_6,-1418.0716734843543
fuerza|local,27,comp_7,-45.18071402425227
fuerza|local,27,comp_8,-0.6243942965508392
fuerza|local,27,comp_9,0.034496394010911195
fuerza|local,27,comp_10,-1.0109560552550878
fuerza|local,27,comp_11,133.97357568045757
fuerza|local,29,comp_0,717.0739585831924
fuerza|local,29,comp_1,129.6199900388159
fuerza|local,29,comp_2,-1.6338976281217554
fuerza|local,29,comp_3,0.03326429683772602
fuerza|local,29,comp_4,1.8910425461278773
fuerza|local,29,comp_5,216.60814838027653
fuerza|local,29,comp_6,-717.0739585831924
fuerza|local,29,comp_7,-129.6199900388159
fuerza|local,29,comp_8,1.6338976281217554
fuerza|local,29,comp_9,-0.03326429683772602
fuerza|local,29,comp_10,4.579192061234274
fuerza|local,29,comp_11,296.6870121734345
fuerza|local,32,comp_0,1479.8916110730192
fuerza|local,32,comp_1,-12.58676119720043
fuerza|local,32,comp_2,-2.2504370616673572
fuerza|local,32,comp_3,-0.0007673618288427359
fuerza|local,32,comp_4,2.9418858224461726
fuerza|local,32,comp_5,-21.462716243649844
fuerza|local,32,comp_6,-1479.8916110730192
fuerza|local,32,comp_7,12.58676119720043
fuerza|local,32,comp_8,2.2504370616673572
fuerza|local,32,comp_9,0.0007673618288427359
fuerza|local,32,comp_10,5.969844941756561
fuerza|local,32,comp_11,-28.380858097263854
fuerza|local,34,comp_0,1036.362541987541
fuerza|local,34,comp_1,42.79670622701386
fuerza|local,34,comp_2,-2.8047450492547576
fuerza|local,34,comp_3,-0.034496394010911195
fuerza|local,34,comp_4,4.612901360249687
fuerza|local,34,comp_5,40.731351844140306
fuerza|local,34,comp_6,-1036.362541987541
fuerza|local,34,comp_7,-42.79670622701386
fuerza|local,34,comp_8,2.8047450492547576
fuerza|local,34,comp_9,0.034496394010911195
fuerza|local,34,comp_10,6.493889034799153
fuerza|local,34,comp_11,128.74360481483455
fuerza|local,36,comp_0,493.244995726571
fuerza|local,36,comp_1,97.2910556435591
fuerza|local,36,comp_2,-9.245923777406583
fuerza|local,36,comp_3,0.03326429683772602
fuerza|local,36,comp_4,14.917298216774702
fuerza|local,36,comp_5,171.58621985515333
fuerza|local,36,comp_6,-493.244995726571
fuerza|local,36,comp_7,-97.2910556435591
fuerza|local,36,comp_8,9.245923777406583
fuerza|local,36,comp_9,-0.03326429683772602
fuerza|local,36,comp_10,21.69655994175536
fuerza|local,36,comp_11,213.68636049334071
fuerza|local,39,comp_0,1586.058837911205
fuerza|local,39,comp_1,-10.505403722541525
fuerza|local,39,comp_2,0.4133903078514177
fuerza|local,39,comp_3,-0.0007673618288427359
fuerza|local,39,comp_4,-0.5743663053186101
fuerza|local,39,comp_5,-18.722000683382003
fuerza|local,39,comp_6,-1586.058837911205
fuerza|local,39,comp_7,10.505403722541525
fuerza|local,39,comp_8,-0.4133903078514177
fuerza|local,39,comp_9,0.0007673618288427359
fuerza|local,39,comp_10,-1.062659313773004
fuerza|local,39,comp_11,-22.879398057882426
fuerza|local,41,comp_0,1038.0128297667643
fuerza|local,41,comp_1,32.9462331950079
fuerza|local,41,comp_2,4.192527581415857
fuerza|local,41,comp_3,-0.034496394010911195
fuerza|local,41,comp_4,-8.139750640000306
fuerza|local,41,comp_5,30.189341678163625
fuerza|local,41,comp_6,-1038.0128297667643
fuerza|local,41,comp_7,-32.9462331950079
fuerza|local,41,comp_8,-4.192527581415857
fuerza|local,41,comp_9,0.034496394010911195
fuerza|local,41,comp_10,-8.462658582406485
fuerza|local,41,comp_11,100.27774177406764
fuerza|local,43,comp_0,504.86309143918317
fuerza|local,43,comp_1,72.11167928961993
fuerza|local,43,comp_2,9.276844890482105
fuerza|local,43,comp_3,0.03326429683772602
fuerza|local,43,comp_4,-15.252904169558793
fuerza|local,43,comp_5,123.47574525486515
fuerza|local,43,comp_6,-504.86309143918317
fuerza|local,43,comp_7,-72.11167928961993
fuerza|local,43,comp_8,-9.276844890482105
fuerza|local,43,comp_9,-0.03326429683772602
fuerza|local,43,comp_10,-21.48340159675034
fuerza|local,43,comp_11,162.08650473202977
fuerza|local,46,comp_0,1756.366297547998
fuerza|local,46,comp_1,-4.419508534328083
fuerza|local,46,comp_2,0.37568342244023056
fuerza|local,46,comp_3,-0.0007673618288427359
fuerza|local,46,comp_4,-0.5204592807975656
fuerza|local,46,comp_5,-10.688619034940263
fuerza|local,46,comp_6,-1756.366297547998
fuerza|local,46,comp_7,4.419508534328083
fuerza|local,46,comp_8,-0.37568342244023056
fuerza|local,46,comp_9,0.0007673618288427359
fuerza|local,46,comp_10,-0.9672470720657473
fuerza|local,46,comp_11,-6.812634760998945
fuerza|local,48,comp_0,1212.8975674316318
fuerza|local,48,comp_1,1.6584241499880996
fuerza|local,48,comp_2,5.051702618453648
fuerza|local,48,comp_3,-0.034496394010911195
fuerza|local,48,comp_4,-9.04651731204924
fuerza|local,48,comp_5,-3.077184612820762
fuerza|local,48,comp_6,-1212.8975674316318
fuerza|local,48,comp_7,-1.6584241499880996
fuerza|local,48,comp_8,-5.051702618453648
fuerza|local,48,comp_9,0.034496394010911195
fuerza|local,48,comp_10,-10.958225057027208
fuerza|local,48,comp_11,9.644544246773636
fuerza|local,50,comp_0,598.9441415372497
fuerza|local,50,comp_1,-37.90643854891272
fuerza|local,50,comp_2,12.175112752075817
fuerza|local,50,comp_3,0.03326429683772602
fuerza|local,50,comp_4,-20.805113931373867
fuerza|local,50,comp_5,-71.08145987986582
fuerza|local,50,comp_6,-598.9441415372497
fuerza|local,50,comp_7,37.90643854891272
fuerza|local,50,comp_8,-12.175112752075817
fuerza|local,50,comp_9,-0.03326429683772602
fuerza|local,50,comp_10,-27.40833256684637
fuerza|local,50,comp_11,-79.02803677382855
fuerza|local,53,comp_0,1316.4796180053677
fuerza|local,53,comp_1,-23.853512815872755
fuerza|local,53,comp_2,-3.8283162302109845
fuerza|local,53,comp_3,-0.034496394010911195
fuerza|local,53,comp_4,5.961678018207531
